data_time,year,month,day,hour,temperature,dew_point,pressure,wind_direction,wind_speed
2022-03-28 21:00:00.000000,2022,3,28,21,6.9,-6.4,1007.8,210.0,9.0
2022-03-29 00:00:00.000000,2022,3,29,0,7.7,-6.8,1008.4,220.0,10.0
2022-03-29 03:00:00.000000,2022,3,29,3,3.8,1.2,1010.8,250.0,5.0
2022-03-29 06:00:00.000000,2022,3,29,6,1.5,0.0,1014.8,290.0,3.0
2022-03-29 09:00:00.000000,2022,3,29,9,4.3,-6.9,1017.4,330.0,3.0
2022-03-29 12:00:00.000000,2022,3,29,12,0.5,-9.0,1020.6,270.0,2.0
2022-03-29 15:00:00.000000,2022,3,29,15,0.0,-9.4,1023.4,280.0,3.0
2022-03-29 18:00:00.000000,2022,3,29,18,-2.7,-9.2,1024.5,270.0,2.0
2022-03-29 21:00:00.000000,2022,3,29,21,-4.7,-8.6,1025.8,260.0,2.0
2022-03-30 00:00:00.000000,2022,3,30,0,0.3,-8.2,1027.3,290.0,2.0
2022-03-30 03:00:00.000000,2022,3,30,3,4.2,-10.3,1027.5,330.0,2.0
2022-03-30 06:00:00.000000,2022,3,30,6,5.3,-13.6,1026.5,290.0,4.0
2022-03-30 09:00:00.000000,2022,3,30,9,4.5,-12.0,1026.4,330.0,3.0
2022-03-30 12:00:00.000000,2022,3,30,12,1.5,-11.6,1028.0,310.0,2.0
2022-03-30 15:00:00.000000,2022,3,30,15,-1.8,-9.6,1028.9,280.0,2.0
2022-03-30 18:00:00.000000,2022,3,30,18,-3.3,-8.7,1028.5,260.0,3.0
2022-03-30 21:00:00.000000,2022,3,30,21,-3.4,-9.8,1028.4,260.0,1.0
2022-03-31 00:00:00.000000,2022,3,31,0,1.2,-7.8,1029.5,280.0,3.0
2022-03-31 03:00:00.000000,2022,3,31,3,4.8,-14.6,1029.4,350.0,6.0
2022-03-31 06:00:00.000000,2022,3,31,6,5.9,-12.6,1028.8,330.0,4.0
2022-03-31 09:00:00.000000,2022,3,31,9,4.1,-11.5,1029.3,330.0,4.0
2022-03-31 12:00:00.000000,2022,3,31,12,-0.3,-8.7,1030.7,250.0,2.0
2022-03-31 15:00:00.000000,2022,3,31,15,-1.0,-9.6,1030.8,260.0,2.0
2022-03-31 18:00:00.000000,2022,3,31,18,-2.3,-8.8,1030.6,270.0,3.0
2022-03-31 21:00:00.000000,2022,3,31,21,-4.6,-8.7,1030.1,250.0,2.0
2022-04-01 00:00:00.000000,2022,4,1,0,1.5,-7.5,1030.3,250.0,3.0
2022-04-01 03:00:00.000000,2022,4,1,3,6.5,-9.0,1029.1,260.0,3.0
2022-04-01 06:00:00.000000,2022,4,1,6,8.1,-10.7,1026.9,300.0,3.0
2022-04-01 09:00:00.000000,2022,4,1,9,7.4,-9.5,1025.9,290.0,3.0
2022-04-01 12:00:00.000000,2022,4,1,12,2.9,-8.4,1026.1,270.0,2.0
2022-04-01 15:00:00.000000,2022,4,1,15,-0.2,-7.7,1024.8,260.0,1.0
2022-04-01 18:00:00.000000,2022,4,1,18,-0.1,-8.8,1023.8,230.0,1.0
2022-04-01 21:00:00.000000,2022,4,1,21,-1.8,-9.6,1022.7,250.0,1.0
2022-04-02 00:00:00.000000,2022,4,2,0,4.5,-7.6,1023.2,,
2022-04-02 03:00:00.000000,2022,4,2,3,9.2,-7.5,1022.6,240.0,3.0
2022-04-02 06:00:00.000000,2022,4,2,6,12.1,-9.6,1020.8,245.0,3.5
2022-04-02 12:00:00.000000,2022,4,2,12,7.1,-5.6,1020.0,240.0,1.0
2022-04-02 15:00:00.000000,2022,4,2,15,7.7,-6.4,1019.1,220.0,5.0
2022-04-02 18:00:00.000000,2022,4,2,18,5.6,-4.8,1017.5,230.0,4.0
2022-04-02 21:00:00.000000,2022,4,2,21,4.2,-5.3,1017.4,230.0,4.0
2022-04-03 00:00:00.000000,2022,4,3,0,8.7,-5.5,1017.6,220.0,6.0
2022-04-03 03:00:00.000000,2022,4,3,3,14.1,-2.8,1016.4,210.0,7.0
2022-04-03 06:00:00.000000,2022,4,3,6,18.1,-2.2,1014.3,220.0,6.0
2022-04-03 09:00:00.000000,2022,4,3,9,16.9,-3.8,1013.5,220.0,7.0
2022-04-03 12:00:00.000000,2022,4,3,12,13.8,-1.4,1013.7,200.0,7.0
2022-04-03 15:00:00.000000,2022,4,3,15,11.4,-2.8,1013.0,210.0,8.0
2022-04-03 18:00:00.000000,2022,4,3,18,9.6,-4.0,1011.8,210.0,8.0
2022-04-03 21:00:00.000000,2022,4,3,21,8.5,-2.2,1012.1,220.0,7.0
2022-04-04 00:00:00.000000,2022,4,4,0,10.3,-0.5,1013.0,220.0,8.0
2022-04-04 03:00:00.000000,2022,4,4,3,14.3,0.2,1012.6,210.0,6.0
2022-04-04 06:00:00.000000,2022,4,4,6,17.5,0.6,1010.5,230.0,6.0
2022-04-04 09:00:00.000000,2022,4,4,9,16.0,2.8,1009.2,240.0,4.0
2022-04-04 12:00:00.000000,2022,4,4,12,14.7,3.5,1008.8,210.0,5.0
2022-04-04 15:00:00.000000,2022,4,4,15,13.2,1.2,1005.7,210.0,6.0
2022-04-04 18:00:00.000000,2022,4,4,18,12.0,2.2,1002.7,210.0,9.0
2022-04-04 21:00:00.000000,2022,4,4,21,8.8,2.2,1002.0,240.0,7.0
2022-04-05 00:00:00.000000,2022,4,5,0,3.1,-1.1,1007.9,290.0,8.0
2022-04-05 03:00:00.000000,2022,4,5,3,1.5,-4.6,1013.5,290.0,6.0
2022-04-05 06:00:00.000000,2022,4,5,6,0.3,-3.4,1016.9,290.0,6.0
2022-04-05 09:00:00.000000,2022,4,5,9,2.4,-8.0,1017.6,290.0,4.0
2022-04-05 12:00:00.000000,2022,4,5,12,0.3,-7.7,1019.7,270.0,2.0
2022-04-05 18:00:00.000000,2022,4,5,18,-1.9,-10.4,1020.8,290.0,4.0
2022-04-05 21:00:00.000000,2022,4,5,21,-3.1,-10.6,1021.3,280.0,3.0
2022-04-06 00:00:00.000000,2022,4,6,0,0.0,-12.3,1022.0,280.0,5.0
2022-04-06 03:00:00.000000,2022,4,6,3,3.1,-16.6,1021.5,280.0,6.0
2022-04-06 06:00:00.000000,2022,4,6,6,4.8,-16.9,1019.4,290.0,4.0
2022-04-06 09:00:00.000000,2022,4,6,9,3.6,-16.7,1017.7,290.0,3.0
2022-04-06 12:00:00.000000,2022,4,6,12,-1.1,-7.4,1016.7,120.0,1.0
2022-04-06 15:00:00.000000,2022,4,6,15,0.1,-7.2,1014.4,24.0,1.8
2022-04-06 18:00:00.000000,2022,4,6,18,0.2,-2.7,1012.3,206.0,3.2
2022-04-06 21:00:00.000000,2022,4,6,21,-1.5,-2.6,1011.9,268.0,2.3
2022-04-07 00:00:00.000000,2022,4,7,0,2.5,-10.8,1014.1,331.0,3.3
2022-04-07 03:00:00.000000,2022,4,7,3,4.7,-14.7,1015.1,288.0,5.0
2022-04-07 06:00:00.000000,2022,4,7,6,6.2,-14.5,1014.3,292.0,4.8
2022-04-07 09:00:00.000000,2022,4,7,9,5.7,-14.9,1014.5,285.0,5.1
2022-04-07 12:00:00.000000,2022,4,7,12,1.5,-12.0,1014.6,217.0,1.9
2022-04-07 15:00:00.000000,2022,4,7,15,3.7,-14.5,1012.1,198.0,4.6
2022-04-07 18:00:00.000000,2022,4,7,18,4.5,-11.7,1008.8,203.0,6.0
2022-04-07 21:00:00.000000,2022,4,7,21,5.5,-10.0,1004.2,193.0,7.1
2022-04-08 03:00:00.000000,2022,4,8,3,12.5,-1.8,997.7,227.0,3.9
2022-04-08 06:00:00.000000,2022,4,8,6,16.5,0.5,996.4,249.0,6.6
2022-04-08 09:00:00.000000,2022,4,8,9,15.2,1.1,997.3,244.0,1.3
2022-04-08 12:00:00.000000,2022,4,8,12,7.7,1.4,999.0,338.0,0.7
2022-04-08 15:00:00.000000,2022,4,8,15,6.2,1.0,999.5,21.0,2.5
2022-04-08 18:00:00.000000,2022,4,8,18,4.7,0.7,1001.5,347.0,2.5
2022-04-08 21:00:00.000000,2022,4,8,21,0.5,-1.4,1004.1,0.0,0.0
2022-04-09 00:00:00.000000,2022,4,9,0,10.0,1.4,1005.9,16.0,1.2
2022-04-09 03:00:00.000000,2022,4,9,3,14.7,1.3,1007.0,294.0,3.1
2022-04-09 06:00:00.000000,2022,4,9,6,16.6,-1.5,1007.4,309.0,3.0
2022-04-09 09:00:00.000000,2022,4,9,9,14.0,-5.7,1007.4,28.0,1.4
2022-04-09 12:00:00.000000,2022,4,9,12,8.5,-0.9,1008.1,65.0,0.7
2022-04-09 15:00:00.000000,2022,4,9,15,4.6,-1.4,1006.7,45.0,1.4
2022-04-09 18:00:00.000000,2022,4,9,18,2.5,-1.6,1003.7,65.0,2.1
2022-04-09 21:00:00.000000,2022,4,9,21,4.0,-1.5,1000.9,89.0,2.8
2022-04-10 00:00:00.000000,2022,4,10,0,7.5,0.8,998.6,103.0,2.5
2022-04-10 03:00:00.000000,2022,4,10,3,18.0,8.0,997.3,231.0,6.4
2022-04-10 06:00:00.000000,2022,4,10,6,18.7,7.3,999.1,238.0,7.1
2022-04-10 09:00:00.000000,2022,4,10,9,19.2,2.1,1001.6,228.0,6.3
2022-04-10 12:00:00.000000,2022,4,10,12,13.7,2.3,1005.4,258.0,2.4
2022-04-10 15:00:00.000000,2022,4,10,15,11.5,-0.4,1006.2,251.0,1.9
2022-04-10 18:00:00.000000,2022,4,10,18,8.5,-1.4,1007.7,31.0,2.3
2022-04-10 21:00:00.000000,2022,4,10,21,6.7,-1.1,1008.3,56.0,0.9
2022-04-11 00:00:00.000000,2022,4,11,0,6.0,-0.1,1009.3,351.0,2.8
2022-04-11 03:00:00.000000,2022,4,11,3,6.1,-0.2,1010.1,9.0,3.6
2022-04-11 06:00:00.000000,2022,4,11,6,7.5,0.5,1010.4,24.0,2.5
2022-04-11 09:00:00.000000,2022,4,11,9,9.1,-0.8,1010.6,345.0,3.8
2022-04-11 12:00:00.000000,2022,4,11,12,5.6,-0.7,1013.7,355.0,3.6
2022-04-11 15:00:00.000000,2022,4,11,15,3.7,-1.2,1015.5,322.0,3.4
2022-04-11 18:00:00.000000,2022,4,11,18,2.5,-2.0,1016.3,344.0,4.8
2022-04-11 21:00:00.000000,2022,4,11,21,0.7,-2.9,1018.3,335.0,2.6
2022-04-12 00:00:00.000000,2022,4,12,0,5.5,-2.8,1019.1,15.0,3.2
2022-04-12 03:00:00.000000,2022,4,12,3,9.5,-5.6,1019.2,349.0,4.3
2022-04-12 06:00:00.000000,2022,4,12,6,12.0,-7.9,1017.6,336.0,3.6
2022-04-12 09:00:00.000000,2022,4,12,9,9.7,-7.4,1018.3,345.0,5.9
2022-04-12 12:00:00.000000,2022,4,12,12,6.0,-6.3,1019.7,354.0,2.2
2022-04-12 18:00:00.000000,2022,4,12,18,-1.7,-4.6,1020.3,269.0,1.0
2022-04-12 21:00:00.000000,2022,4,12,21,-1.0,-3.0,1021.3,0.0,0.0
2022-04-13 00:00:00.000000,2022,4,13,0,8.0,-4.2,1022.0,165.0,2.0
2022-04-13 03:00:00.000000,2022,4,13,3,11.5,-8.4,1021.6,157.0,3.5
2022-04-13 06:00:00.000000,2022,4,13,6,11.2,-4.5,1020.0,284.0,3.5
2022-04-13 09:00:00.000000,2022,4,13,9,12.0,-7.4,1020.0,296.0,1.9
2022-04-13 12:00:00.000000,2022,4,13,12,5.2,-0.4,1021.8,89.0,0.9
2022-04-13 15:00:00.000000,2022,4,13,15,3.5,-2.3,1022.9,27.0,1.6
2022-04-13 18:00:00.000000,2022,4,13,18,3.5,-5.2,1023.0,21.0,2.3
2022-04-13 21:00:00.000000,2022,4,13,21,2.7,-4.6,1024.0,34.0,1.3
2022-04-14 00:00:00.000000,2022,4,14,0,7.5,-3.1,1025.2,38.0,3.4
2022-04-14 03:00:00.000000,2022,4,14,3,11.7,-8.7,1024.8,46.0,5.4
2022-04-14 06:00:00.000000,2022,4,14,6,11.7,-7.6,1023.8,9.0,4.6
2022-04-14 09:00:00.000000,2022,4,14,9,10.5,-6.0,1023.5,352.0,4.4
2022-04-14 12:00:00.000000,2022,4,14,12,7.2,-7.5,1024.8,321.0,2.5
2022-04-14 15:00:00.000000,2022,4,14,15,0.5,-5.5,1025.0,220.0,0.9
2022-04-14 18:00:00.000000,2022,4,14,18,-0.5,-6.5,1023.7,241.0,1.6
2022-04-14 21:00:00.000000,2022,4,14,21,1.0,-6.3,1022.4,255.0,2.2
2022-04-15 00:00:00.000000,2022,4,15,0,8.0,-7.7,1021.0,216.0,4.6
2022-04-15 03:00:00.000000,2022,4,15,3,12.5,-5.0,1018.6,242.0,5.9
2022-04-15 06:00:00.000000,2022,4,15,6,13.2,-9.2,1015.0,216.0,7.0
2022-04-15 09:00:00.000000,2022,4,15,9,12.7,-9.0,1013.0,217.0,4.8
2022-04-15 12:00:00.000000,2022,4,15,12,9.7,-5.7,1012.0,222.0,2.0
2022-04-15 15:00:00.000000,2022,4,15,15,8.0,-6.9,1010.1,229.0,2.5
2022-04-15 18:00:00.000000,2022,4,15,18,4.1,-3.9,1008.9,256.0,3.0
2022-04-15 21:00:00.000000,2022,4,15,21,2.7,-2.8,1008.8,255.0,3.3
2022-04-16 00:00:00.000000,2022,4,16,0,9.0,-3.2,1009.6,295.0,3.3
2022-04-16 03:00:00.000000,2022,4,16,3,11.5,-4.6,1010.9,315.0,4.5
2022-04-16 06:00:00.000000,2022,4,16,6,12.5,-7.6,1011.6,311.0,5.5
2022-04-16 09:00:00.000000,2022,4,16,9,10.7,-7.0,1012.6,291.0,2.5
2022-04-16 12:00:00.000000,2022,4,16,12,6.3,-4.5,1013.0,170.0,2.0
2022-04-16 15:00:00.000000,2022,4,16,15,5.2,0.4,1013.1,360.0,2.0
2022-04-16 18:00:00.000000,2022,4,16,18,1.5,-0.7,1012.8,0.0,0.0
2022-04-16 21:00:00.000000,2022,4,16,21,-0.5,-1.3,1013.6,350.0,2.0
2022-04-17 00:00:00.000000,2022,4,17,0,4.9,-4.9,1015.7,350.0,2.0
2022-04-17 03:00:00.000000,2022,4,17,3,10.0,-8.6,1015.9,340.0,5.0
2022-04-17 06:00:00.000000,2022,4,17,6,10.3,-9.9,1015.7,330.0,5.0
2022-04-17 09:00:00.000000,2022,4,17,9,9.8,-10.9,1016.0,310.0,3.0
2022-04-17 12:00:00.000000,2022,4,17,12,6.2,-8.5,1017.3,300.0,1.0
2022-04-17 15:00:00.000000,2022,4,17,15,3.5,-7.9,1017.6,260.0,2.0
2022-04-17 18:00:00.000000,2022,4,17,18,-0.6,-6.4,1017.8,240.0,1.0
2022-04-17 21:00:00.000000,2022,4,17,21,-1.3,-4.6,1017.6,0.0,0.0
2022-04-18 00:00:00.000000,2022,4,18,0,7.9,-4.2,1017.9,100.0,1.0
2022-04-18 03:00:00.000000,2022,4,18,3,11.3,-10.2,1016.9,340.0,2.0
2022-04-18 06:00:00.000000,2022,4,18,6,13.3,-5.3,1014.6,230.0,4.0
2022-04-18 09:00:00.000000,2022,4,18,9,13.0,-7.1,1012.3,230.0,5.0
2022-04-18 12:00:00.000000,2022,4,18,12,11.7,-6.2,1012.0,210.0,3.0
2022-04-18 15:00:00.000000,2022,4,18,15,12.3,-7.7,1010.3,190.0,5.0
2022-04-18 18:00:00.000000,2022,4,18,18,11.9,-7.0,1007.4,190.0,6.0
2022-04-18 21:00:00.000000,2022,4,18,21,9.3,-4.6,1006.0,190.0,4.0
2022-04-19 00:00:00.000000,2022,4,19,0,12.8,-3.1,1004.8,210.0,6.0
2022-04-19 03:00:00.000000,2022,4,19,3,20.0,-1.2,1002.6,210.0,6.0
2022-04-19 06:00:00.000000,2022,4,19,6,24.2,-0.9,999.5,220.0,7.0
2022-04-19 09:00:00.000000,2022,4,19,9,24.2,-0.2,997.3,210.0,5.0
2022-04-19 12:00:00.000000,2022,4,19,12,21.0,1.8,997.1,210.0,10.0
2022-04-19 15:00:00.000000,2022,4,19,15,18.4,1.0,996.9,220.0,8.0
2022-04-19 18:00:00.000000,2022,4,19,18,16.2,2.2,995.5,210.0,9.0
2022-04-19 21:00:00.000000,2022,4,19,21,15.0,2.9,995.1,210.0,9.0
2022-04-20 00:00:00.000000,2022,4,20,0,18.2,3.3,995.6,210.0,7.0
2022-04-20 03:00:00.000000,2022,4,20,3,23.3,2.2,994.4,210.0,9.0
2022-04-20 06:00:00.000000,2022,4,20,6,25.7,0.4,992.4,220.0,11.0
2022-04-20 09:00:00.000000,2022,4,20,9,25.0,1.8,992.5,220.0,9.0
2022-04-20 12:00:00.000000,2022,4,20,12,21.4,2.2,995.2,210.0,9.0
2022-04-20 18:00:00.000000,2022,4,20,18,17.2,2.4,997.0,220.0,7.0
2022-04-20 21:00:00.000000,2022,4,20,21,15.9,2.3,997.6,210.0,4.0
2022-04-21 00:00:00.000000,2022,4,21,0,15.9,2.7,997.9,200.0,5.0
2022-04-21 03:00:00.000000,2022,4,21,3,18.8,6.0,997.4,230.0,6.0
2022-04-21 06:00:00.000000,2022,4,21,6,14.6,8.5,997.6,330.0,2.0
2022-04-21 09:00:00.000000,2022,4,21,9,6.5,5.5,1000.3,340.0,7.0
2022-04-21 12:00:00.000000,2022,4,21,12,5.4,4.1,1002.0,360.0,4.0
2022-04-21 15:00:00.000000,2022,4,21,15,4.0,3.1,1001.7,350.0,6.0
2022-04-21 18:00:00.000000,2022,4,21,18,3.9,1.8,1001.7,340.0,4.0
2022-04-21 21:00:00.000000,2022,4,21,21,3.2,-1.7,1002.9,330.0,5.0
2022-04-22 00:00:00.000000,2022,4,22,0,5.4,-3.7,1004.4,340.0,6.0
2022-04-22 03:00:00.000000,2022,4,22,3,9.3,-7.0,1005.7,340.0,6.0
2022-04-22 06:00:00.000000,2022,4,22,6,12.3,-6.2,1005.5,330.0,4.0
2022-04-22 09:00:00.000000,2022,4,22,9,12.9,-8.3,1006.2,290.0,3.0
2022-04-22 12:00:00.000000,2022,4,22,12,9.0,-2.3,1006.9,220.0,2.0
2022-04-22 15:00:00.000000,2022,4,22,15,9.7,-2.9,1006.2,200.0,4.0
2022-04-22 18:00:00.000000,2022,4,22,18,9.0,-0.1,1004.6,210.0,4.0
2022-04-22 21:00:00.000000,2022,4,22,21,9.8,-2.2,1003.1,200.0,4.0
2022-04-23 00:00:00.000000,2022,4,23,0,12.2,-0.3,1000.9,200.0,9.0
2022-04-23 03:00:00.000000,2022,4,23,3,17.3,1.3,996.4,200.0,7.0
2022-04-23 06:00:00.000000,2022,4,23,6,19.8,2.2,991.6,210.0,10.0
2022-04-23 09:00:00.000000,2022,4,23,9,19.5,1.5,990.2,220.0,9.0
2022-04-23 12:00:00.000000,2022,4,23,12,18.5,-3.0,992.9,250.0,6.0
2022-04-23 15:00:00.000000,2022,4,23,15,9.5,3.3,998.2,280.0,5.0
2022-04-23 18:00:00.000000,2022,4,23,18,6.3,1.8,1003.1,290.0,4.0
2022-04-23 21:00:00.000000,2022,4,23,21,3.4,0.8,1006.4,260.0,2.0
2022-04-24 00:00:00.000000,2022,4,24,0,8.9,1.1,1008.6,280.0,4.0
2022-04-24 03:00:00.000000,2022,4,24,3,13.4,-3.4,1009.7,270.0,4.0
2022-04-24 06:00:00.000000,2022,4,24,6,15.2,-1.8,1008.4,240.0,3.0
2022-04-24 09:00:00.000000,2022,4,24,9,14.7,-1.0,1008.9,220.0,3.0
2022-04-24 12:00:00.000000,2022,4,24,12,8.9,3.1,1009.8,210.0,1.0
2022-04-24 15:00:00.000000,2022,4,24,15,9.0,-1.1,1008.8,170.0,2.0
2022-04-24 18:00:00.000000,2022,4,24,18,9.4,1.3,1008.4,140.0,1.0
2022-04-24 21:00:00.000000,2022,4,24,21,5.5,2.3,1008.0,300.0,1.0
2022-04-25 00:00:00.000000,2022,4,25,0,11.8,1.7,1008.0,140.0,3.0
2022-04-25 03:00:00.000000,2022,4,25,3,14.9,2.1,1006.8,60.0,2.0
2022-04-25 06:00:00.000000,2022,4,25,6,17.3,3.2,1001.3,70.0,5.0
2022-04-25 09:00:00.000000,2022,4,25,9,16.4,4.8,998.4,90.0,3.0
2022-04-25 12:00:00.000000,2022,4,25,12,15.3,6.3,995.1,70.0,3.0
2022-04-25 15:00:00.000000,2022,4,25,15,20.9,13.8,993.0,210.0,7.0
2022-04-25 18:00:00.000000,2022,4,25,18,14.9,12.0,995.0,240.0,5.0
2022-04-25 21:00:00.000000,2022,4,25,21,9.7,6.4,996.8,260.0,5.0
2022-04-26 00:00:00.000000,2022,4,26,0,9.2,4.0,997.8,250.0,6.0
2022-04-26 03:00:00.000000,2022,4,26,3,11.7,0.2,997.4,240.0,8.0
2022-04-26 06:00:00.000000,2022,4,26,6,12.0,-1.9,997.9,260.0,8.0
2022-04-26 09:00:00.000000,2022,4,26,9,7.2,0.9,1001.0,280.0,6.0
2022-04-26 12:00:00.000000,2022,4,26,12,4.4,-0.6,1007.5,310.0,3.0
2022-04-26 15:00:00.000000,2022,4,26,15,2.6,-1.9,1009.8,260.0,3.0
2022-04-26 18:00:00.000000,2022,4,26,18,3.1,-1.1,1011.2,250.0,3.0
2022-04-26 21:00:00.000000,2022,4,26,21,1.2,-1.9,1012.6,260.0,3.0
2022-04-27 00:00:00.000000,2022,4,27,0,7.9,-2.1,1013.7,290.0,3.0
2022-04-27 03:00:00.000000,2022,4,27,3,11.9,-5.1,1013.7,300.0,4.0
2022-04-27 06:00:00.000000,2022,4,27,6,13.4,-5.2,1014.2,300.0,4.0
2022-04-27 09:00:00.000000,2022,4,27,9,11.0,-3.5,1016.2,300.0,3.0
2022-04-27 12:00:00.000000,2022,4,27,12,6.6,-2.8,1018.6,240.0,1.0
2022-04-27 15:00:00.000000,2022,4,27,15,4.3,-3.0,1019.5,260.0,1.0
2022-04-27 18:00:00.000000,2022,4,27,18,1.7,-2.2,1019.8,0.0,0.0
2022-04-27 21:00:00.000000,2022,4,27,21,1.3,0.0,1020.3,0.0,0.0
2022-04-28 00:00:00.000000,2022,4,28,0,9.9,-3.4,1021.3,290.0,3.0
2022-04-28 03:00:00.000000,2022,4,28,3,13.9,-6.9,1020.9,340.0,3.0
2022-04-28 06:00:00.000000,2022,4,28,6,14.7,-6.8,1019.8,330.0,4.0
2022-04-28 09:00:00.000000,2022,4,28,9,14.1,-6.7,1019.3,360.0,3.0
2022-04-28 12:00:00.000000,2022,4,28,12,9.8,-3.8,1020.6,20.0,2.0
2022-04-28 15:00:00.000000,2022,4,28,15,6.7,-1.7,1021.0,60.0,2.0
2022-04-28 18:00:00.000000,2022,4,28,18,2.4,-0.4,1020.8,30.0,1.0
2022-04-28 21:00:00.000000,2022,4,28,21,2.9,2.2,1019.9,20.0,2.0
2022-04-29 00:00:00.000000,2022,4,29,0,10.0,-0.5,1019.2,80.0,3.0
2022-04-29 03:00:00.000000,2022,4,29,3,15.0,-4.3,1016.8,70.0,2.0
2022-04-29 06:00:00.000000,2022,4,29,6,17.7,-6.2,1013.7,180.0,4.0
2022-04-29 09:00:00.000000,2022,4,29,9,16.6,-5.2,1012.8,280.0,3.0
2022-04-29 15:00:00.000000,2022,4,29,15,10.1,-1.6,1011.6,240.0,1.0
2022-04-29 18:00:00.000000,2022,4,29,18,7.1,5.4,1010.3,210.0,5.0
2022-04-29 21:00:00.000000,2022,4,29,21,5.9,3.4,1009.5,220.0,4.0
2022-04-30 00:00:00.000000,2022,4,30,0,8.5,2.3,1008.1,210.0,3.0
2022-04-30 03:00:00.000000,2022,4,30,3,5.2,1.1,1007.0,240.0,7.0
2022-04-30 06:00:00.000000,2022,4,30,6,6.8,3.1,1006.4,210.0,3.0
2022-04-30 09:00:00.000000,2022,4,30,9,6.2,3.5,1007.0,330.0,3.0
2022-04-30 12:00:00.000000,2022,4,30,12,5.0,3.2,1008.9,320.0,3.0
2022-04-30 15:00:00.000000,2022,4,30,15,3.8,1.3,1009.4,340.0,4.0
2022-04-30 18:00:00.000000,2022,4,30,18,2.8,0.9,1009.3,270.0,3.0
2022-05-01 00:00:00.000000,2022,5,1,0,3.3,2.0,1009.5,290.0,2.0
2022-05-01 03:00:00.000000,2022,5,1,3,5.1,2.8,1010.6,340.0,2.0
2022-05-01 06:00:00.000000,2022,5,1,6,7.6,2.9,1011.3,10.0,2.0
2022-05-01 09:00:00.000000,2022,5,1,9,8.4,3.3,1012.0,120.0,1.0
2022-05-01 12:00:00.000000,2022,5,1,12,6.0,4.8,1014.0,190.0,1.0
2022-05-01 15:00:00.000000,2022,5,1,15,4.6,3.7,1014.8,270.0,2.0
2022-05-01 18:00:00.000000,2022,5,1,18,1.5,1.1,1014.8,250.0,2.0
2022-05-01 21:00:00.000000,2022,5,1,21,1.2,0.5,1014.7,220.0,1.0
2022-05-02 00:00:00.000000,2022,5,2,0,8.4,3.8,1015.5,290.0,2.0
2022-05-02 03:00:00.000000,2022,5,2,3,13.7,0.0,1014.2,300.0,2.0
2022-05-02 06:00:00.000000,2022,5,2,6,14.5,0.0,1011.7,250.0,5.0
2022-05-02 09:00:00.000000,2022,5,2,9,14.1,-1.5,1009.5,230.0,5.0
2022-05-02 12:00:00.000000,2022,5,2,12,11.8,0.9,1008.9,260.0,5.0
2022-05-02 15:00:00.000000,2022,5,2,15,8.6,4.6,1007.1,180.0,4.0
2022-05-02 18:00:00.000000,2022,5,2,18,8.5,4.9,1004.0,170.0,5.0
2022-05-02 21:00:00.000000,2022,5,2,21,10.3,1.7,1002.3,180.0,5.0
2022-05-03 00:00:00.000000,2022,5,3,0,13.1,1.4,1002.5,220.0,4.0
2022-05-03 03:00:00.000000,2022,5,3,3,17.0,2.6,1002.8,170.0,3.0
2022-05-03 06:00:00.000000,2022,5,3,6,21.1,5.5,1002.0,250.0,3.0
2022-05-03 09:00:00.000000,2022,5,3,9,20.8,5.2,1002.3,310.0,1.0
2022-05-03 12:00:00.000000,2022,5,3,12,16.1,8.6,1003.8,10.0,2.0
2022-05-03 15:00:00.000000,2022,5,3,15,13.8,7.6,1003.2,80.0,4.0
2022-05-03 18:00:00.000000,2022,5,3,18,12.7,7.8,1001.6,100.0,4.0
2022-05-03 21:00:00.000000,2022,5,3,21,11.3,7.8,1000.9,110.0,3.0
2022-05-04 00:00:00.000000,2022,5,4,0,18.8,7.3,1000.9,180.0,5.0
2022-05-04 03:00:00.000000,2022,5,4,3,22.1,9.3,1000.1,190.0,6.0
2022-05-04 06:00:00.000000,2022,5,4,6,26.1,9.5,998.7,200.0,6.0
2022-05-04 09:00:00.000000,2022,5,4,9,27.1,8.5,997.9,210.0,3.0
2022-05-04 12:00:00.000000,2022,5,4,12,25.6,8.6,998.7,190.0,6.0
2022-05-04 15:00:00.000000,2022,5,4,15,23.8,6.6,998.4,210.0,7.0
2022-05-04 18:00:00.000000,2022,5,4,18,22.2,7.2,998.7,210.0,9.0
2022-05-04 21:00:00.000000,2022,5,4,21,19.4,5.8,1000.1,200.0,4.0
2022-05-05 00:00:00.000000,2022,5,5,0,22.6,8.3,999.9,200.0,5.0
2022-05-05 03:00:00.000000,2022,5,5,3,26.2,7.8,999.3,220.0,8.0
2022-05-05 06:00:00.000000,2022,5,5,6,26.5,7.0,997.8,210.0,8.0
2022-05-05 09:00:00.000000,2022,5,5,9,22.8,10.3,998.2,300.0,5.0
2022-05-05 12:00:00.000000,2022,5,5,12,18.1,13.0,998.9,200.0,8.0
2022-05-05 15:00:00.000000,2022,5,5,15,9.4,8.3,1002.6,280.0,5.0
2022-05-05 18:00:00.000000,2022,5,5,18,7.8,5.6,1005.5,260.0,5.0
2022-05-05 21:00:00.000000,2022,5,5,21,6.2,4.0,1009.3,280.0,5.0
2022-05-06 00:00:00.000000,2022,5,6,0,7.0,4.3,1013.4,280.0,5.0
2022-05-06 03:00:00.000000,2022,5,6,3,10.9,3.7,1014.5,290.0,3.0
